sor_id;navn;type;sygehus;shak;vej;postnr;by;region
491041000016001;SLA Reumatologisk Amb. Nyk. F;Afdeling;Region Sjællands Sygehusvæsen;3800R5G;Fjordvej 15;4800;Nykøbing F;Sjælland
491051000016003;Sjællands Universitetshospital;Hospitalsområde;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
491061000016000;Midt- og Vestsjællands Hospital, Somatik;Hospitalsområde;Region Sjællands Sygehusvæsen;;Fælledvej 11;4200;Slagelse;Sjælland
491071000016005;Holbæk Sygehus;Hospitalsområde;Region Sjællands Sygehusvæsen;;Smedelundsgade 60;4300;Holbæk;Sjælland
491411000016006;Hjertemedicinsk ambulatorium 2153B9;Afsnit;Rigshospitalet;;Inge Lehmanns Vej 7;2100;København Ø;Hovedstaden
491461000016008;Kennedy Centret, Fragilt-X 2600KGGX;Afsnit;Rigshospitalet;;Gamle Landevej 7;2600;Glostrup;Hovedstaden
491641000016005;Aleris Hospitaler, Søborg;Overafdeling;Aleris Hospitaler;141152;Gyngemose Parkvej 66;2860;Søborg;Hovedstaden
491661000016006;Aleris Hospitaler, Søborg, medicin;Afdeling;Aleris Hospitaler;1411521;Gyngemose Parkvej 66;2860;Søborg;Hovedstaden
491671000016001;Aleris Hospitaler, Søborg, kirurgi;Afdeling;Aleris Hospitaler;1411522;Gyngemose Parkvej 66;2860;Søborg;Hovedstaden
491681000016004;Aleris Hospitaler, Søborg, ortopædkirurgi;Afdeling;Aleris Hospitaler;1411523;Gyngemose Parkvej 66;2860;Søborg;Hovedstaden
491691000016002;Aleris Hospitaler, Søborg, øre-, næse-, hals samt øjne;Afdeling;Aleris Hospitaler;1411524;Gyngemose Parkvej 66;2860;Søborg;Hovedstaden
491701000016002;Aleris Hospitaler, Søborg, pædiatri;Afdeling;Aleris Hospitaler;1411525;Gyngemose Parkvej 66;2860;Søborg;Hovedstaden
491711000016000;Aleris Hospitaler, Søborg, radiologi;Afdeling;Aleris Hospitaler;1411526;Gyngemose Parkvej 66;2860;Søborg;Hovedstaden
491721000016009;Aleris Hospitaler, Søborg, plastikkirurgi;Afdeling;Aleris Hospitaler;1411527;Gyngemose Parkvej 66;2860;Søborg;Hovedstaden
491731000016006;Aleris Hospitaler, Søborg, urologi og gynækologi;Afdeling;Aleris Hospitaler;1411528;Gyngemose Parkvej 66;2860;Søborg;Hovedstaden
491741000016004;Aleris Hospitaler, Søborg, fysioterapi;Afdeling;Aleris Hospitaler;1411529;Gyngemose Parkvej 66;2860;Søborg;Hovedstaden
491751000016001;Aleris Hospitaler, Aarhus;Overafdeling;Aleris Hospitaler;141153;Brendstrupgårdsvej 21;8200;Aarhus N;Midtjylland
491761000016003;Aleris Hospitaler, Aarhus, medicin;Afdeling;Aleris Hospitaler;1411531;Brendstrupgårdsvej 21;8200;Aarhus N;Midtjylland
491771000016008;Aleris Hospitaler, Aarhus, kirurgi;Afdeling;Aleris Hospitaler;1411532;Brendstrupgårdsvej 21;8200;Aarhus N;Midtjylland
491781000016005;Aleris Hospitaler, Aarhus, ortopædkirurgi;Afdeling;Aleris Hospitaler;1411533;Brendstrupgårdsvej 21;8200;Aarhus N;Midtjylland
491801000016006;Aleris Hospitaler, Aarhus, radiologi;Afdeling;Aleris Hospitaler;1411536;Brendstrupgårdsvej 21;8200;Aarhus N;Midtjylland
491811000016008;Aleris Hospitaler, Aarhus, plastikkirurgi;Afdeling;Aleris Hospitaler;1411537;Brendstrupgårdsvej 21;8200;Aarhus N;Midtjylland
491831000016002;Aleris Hospitaler, Aarhus, urologi og gynækologi;Afdeling;Aleris Hospitaler;1411538;Brendstrupgårdsvej 21;8200;Aarhus N;Midtjylland
491851000016007;Aleris Hospitaler, Aalborg;Overafdeling;Aleris Hospitaler;141154;Sofiendalsvej 97;9200;Aalborg SV;Nordjylland
491861000016005;Aleris Hospitaler, Aalborg, medicin;Afdeling;Aleris Hospitaler;1411541;Sofiendalsvej 97;9200;Aalborg SV;Nordjylland
491871000016000;Aleris Hospitaler, Aalborg, kirurgi;Afdeling;Aleris Hospitaler;1411542;Sofiendalsvej 97;9200;Aalborg SV;Nordjylland
491881000016003;Aleris Hospitaler, Aalborg, ortopædkirurgi;Afdeling;Aleris Hospitaler;1411543;Sofiendalsvej 97;9200;Aalborg SV;Nordjylland
491891000016001;Aleris Hospitaler, Aalborg, radiologi;Afdeling;Aleris Hospitaler;1411546;Sofiendalsvej 97;9200;Aalborg SV;Nordjylland
491901000016000;Aleris Hospitaler, Aalborg, plastikkirurgi;Afdeling;Aleris Hospitaler;1411547;Sofiendalsvej 97;9200;Aalborg SV;Nordjylland
491911000016003;Aleris Hospitaler, Aalborg, urologi og gynækologi;Afdeling;Aleris Hospitaler;1411548;Sofiendalsvej 97;9200;Aalborg SV;Nordjylland
491921000016007;Aleris Hospitaler, Aalborg, fysioterapi;Afdeling;Aleris Hospitaler;1411549;Sofiendalsvej 97;9200;Aalborg SV;Nordjylland
491931000016009;Aleris Hospitaler, Esbjerg;Overafdeling;Aleris Hospitaler;141155;Bavnehøjvej 6;6700;Esbjerg;Syddanmark
491941000016002;Aleris Hospitaler, Esbjerg, medicin;Afdeling;Aleris Hospitaler;1411551;Bavnehøjvej 6;6700;Esbjerg;Syddanmark
491951000016004;Aleris Hospitaler, Esbjerg, kirurgi;Afdeling;Aleris Hospitaler;1411552;Bavnehøjvej 6;6700;Esbjerg;Syddanmark
491961000016001;Aleris Hospitaler, Esbjerg, ortopædkirurgi;Afdeling;Aleris Hospitaler;1411553;Bavnehøjvej 6;6700;Esbjerg;Syddanmark
491971000016006;Aleris Hospitaler, Esbjerg, øre-, næse-, hals samt øjne;Afdeling;Aleris Hospitaler;1411554;Bavnehøjvej 6;6700;Esbjerg;Syddanmark
491991000016005;Aleris Hospitaler, Esbjerg, radiologi;Afdeling;Aleris Hospitaler;1411556;Bavnehøjvej 6;6700;Esbjerg;Syddanmark
492001000016008;Aleris Hospitaler, Esbjerg, plastikkirurgi;Afdeling;Aleris Hospitaler;1411557;Bavnehøjvej 6;6700;Esbjerg;Syddanmark
492011000016005;Aleris Hospitaler, Esbjerg, urologi og gynækologi;Afdeling;Aleris Hospitaler;1411558;Bavnehøjvej 6;6700;Esbjerg;Syddanmark
492021000016001;Aleris Hospitaler, Esbjerg, fysioterapi;Afdeling;Aleris Hospitaler;1411559;Bavnehøjvej 6;6700;Esbjerg;Syddanmark
492031000016004;Aleris Hospitaler, Herning;Overafdeling;Aleris Hospitaler;141156;Poulsgade 8;7400;Herning;Midtjylland
492041000016006;Aleris Hospitaler, Herning, medicin;Afdeling;Aleris Hospitaler;1411561;Poulsgade 8;7400;Herning;Midtjylland
492051000016009;Aleris Hospitaler, Herning, kirurgi;Afdeling;Aleris Hospitaler;1411562;Poulsgade 8;7400;Herning;Midtjylland
492071000016002;Aleris Hospitaler, Herning, ortopædkirurgi;Afdeling;Aleris Hospitaler;1411563;Poulsgade 8;7400;Herning;Midtjylland
492091000016003;Aleris Hospitaler, Herning, plastikkirurgi;Afdeling;Aleris Hospitaler;1411567;Poulsgade 8;7400;Herning;Midtjylland
492121000016002;Alb Dagområde for Neurologi;Afdeling;Aalborg Universitetshospital;8001196;Hospitalsbyen 1;9260;Gistrup;Nordjylland
492131000016000;Alb Neurologisk Dagafsnit;Afsnit;Aalborg Universitetshospital;;Hospitalsbyen 1;9260;Gistrup;Nordjylland
492181000016001;Ungdomspsyk. Sengeafs. 1, RO;Afsnit;Region Sjællands Sygehusvæsen;;Smedegade 16;4000;Roskilde;Sjælland
492191000016004;Spiseforstyrr. Sengeafs. 2, RO;Afsnit;Region Sjællands Sygehusvæsen;;Smedegade 16;4000;Roskilde;Sjælland
492201000016002;Børnepsyk. Sengeafs. 3, RO;Afsnit;Region Sjællands Sygehusvæsen;;Smedegade 16;4000;Roskilde;Sjælland
492221000016009;Børnepsyk. Efteramb., RO;Afsnit;Region Sjællands Sygehusvæsen;;Smedegade 16;4000;Roskilde;Sjælland
492291000016007;RF. B-U Psyk. Amb. OPUS, RO;Afsnit;Region Sjællands Sygehusvæsen;;Smedegade 16;4000;Roskilde;Sjælland
492301000016006;RF. B-U Psykotiske Tilst., RO;Afsnit;Region Sjællands Sygehusvæsen;;Smedegade 16;4000;Roskilde;Sjælland
492311000016008;RF. B-U Kompl.Diag. Tilst., RO;Afsnit;Region Sjællands Sygehusvæsen;;Smedegade 16;4000;Roskilde;Sjælland
492331000016002;RF. B-U Spiseforstyrr., RO;Afsnit;Region Sjællands Sygehusvæsen;;Havnevej 5;4000;Roskilde;Sjælland
492341000016009;RF. Spiseforstyrr., Voksne, RO;Afsnit;Region Sjællands Sygehusvæsen;;Havnevej 5;4000;Roskilde;Sjælland
492351000016007;RF. B-U Psyk.Spæd-Småbørn, RO;Afsnit;Region Sjællands Sygehusvæsen;;Ny Østergade 12;4000;Roskilde;Sjælland
492411000016001;Pæd.Amb. Overvægtige, HOL;Afsnit;Region Sjællands Sygehusvæsen;;Smedelundsgade 60;4300;Holbæk;Sjælland
492431000016007;OUH Klinisk Immunologisk Laboratorium (Odense);Afdeling;Odense Universitetshospital - Svendborg;4202100;J.B. Winsløws Vej 4;5000;Odense C;Syddanmark
492441000016000;Alb Skleroseambulatorium;Afsnit;Aalborg Universitetshospital;;Hospitalsbyen 1;9260;Gistrup;Nordjylland
492451000016002;OUH Medicinsk Amb. (Ærø);Afsnit;Odense Universitetshospital - Svendborg;;Sygehusvejen 18;5970;Ærøskøbing;Syddanmark
492461000016004;Alb Ambulatorium for Nerve- og Muskelsygdomme;Afsnit;Aalborg Universitetshospital;;Hospitalsbyen 1;9260;Gistrup;Nordjylland
492471000016009;Alb Hovedpineambulatorium;Afsnit;Aalborg Universitetshospital;;Hospitalsbyen 1;9260;Gistrup;Nordjylland
492481000016006;Alb Epilepsiambulatorium;Afsnit;Aalborg Universitetshospital;;Hospitalsbyen 1;9260;Gistrup;Nordjylland
492491000016008;Alb Liquordynamisk Laboratorium;Afsnit;Aalborg Universitetshospital;;Hospitalsbyen 1;9260;Gistrup;Nordjylland
492501000016004;Neuromuskulært ambulatorium 8077NM;Afsnit;Rigshospitalet;;Inge Lehmanns Vej 8;2100;København Ø;Hovedstaden
492511000016002;Ortopædkirurgi, Ambulatorium 7036HÅND;Afsnit;Rigshospitalet;;Inge Lehmanns Vej 8;2100;København Ø;Hovedstaden
492521000016006;Ortopædkirurgi, Ambulatorium 7036TUMO;Afsnit;Rigshospitalet;;Inge Lehmanns Vej 8;2100;København Ø;Hovedstaden
492561000016000;PSY Dagafsnit (Esbjerg);Afsnit;Psykiatrien Region Syddanmark;;Gl Vardevej 101;6715;Esbjerg N;Syddanmark
493081000016006;SOFUS Spiserehabilitering amb. 5003SOFU;Afsnit;Rigshospitalet;;Juliane Maries Vej 6;2100;København Ø;Hovedstaden
493091000016008;Ungdomsmedicin ambulatorium 5004UMV;Afsnit;Rigshospitalet;;Juliane Maries Vej 10;2100;København Ø;Hovedstaden
493161000016003;PSY Ældrepsykiatrisk team (Esbjerg);Afsnit;Psykiatrien Region Syddanmark;;Østergade 12;6700;Esbjerg;Syddanmark
493221000016002;FS Diætist Afd.;Afdeling;Hospitalerne i Nordsjælland;200033D;Frederikssundsvej 30;3600;Frederikssund;Hovedstaden
493231000016000;Diætistafs. FS;Afsnit;Hospitalerne i Nordsjælland;;Frederikssundsvej 30;3600;Frederikssund;Hovedstaden
493251000016005;PSY Oligofreni ambulatorium (Brørup);Afsnit;Psykiatrien Region Syddanmark;;Fredensvej 3B;6650;Brørup;Syddanmark
493421000016001;KOE Endokrinologisk Amb.-DXA;Afdeling;Region Sjællands Sygehusvæsen;3800D0E;Lykkebækvej 1;4600;Køge;Sjælland
493521000016000;Klinik for Ældresygdomme;Afsnit;Regionshospitalet Horsens;;Strandpromenaden 35A;8700;Horsens;Midtjylland
493571000016001;PSY Psykiatrisk akutmodtagelse (Esbjerg);Afsnit;Psykiatrien Region Syddanmark;;Gl Vardevej 101;6715;Esbjerg N;Syddanmark
493581000016004;PSY Akutmodtagelsens ambulatorium (Esbjerg);Afsnit;Psykiatrien Region Syddanmark;;Gl Vardevej 101;6715;Esbjerg N;Syddanmark
493801000016005;OUH Forskningsstøtteenheden (Odense);Afdeling;Odense Universitetshospital - Svendborg;;J.B. Winsløws Vej 4;5000;Odense C;Syddanmark
494151000016004;Sundhedsplejen Glostrup Kommune;sundhedsplejen;Center for Familie og Forebyggelse;;Rådhusparken 1;2600;Glostrup;Hovedstaden
494351000016002;Børne- og Ungdomspsykiatrisk overafdeling, Glostrup, B2;Overafdeling;Region Hovedstadens Psykiatri;1500B2;Nordstjernevej 6;2600;Glostrup;Hovedstaden
494361000016004;Børne- og Ungdomspsykiatrisk overafdeling, Hillerød, B3;Overafdeling;Region Hovedstadens Psykiatri;1500B3;Dyrehavevej 48;3400;Hillerød;Hovedstaden
494391000016008;Psykiatrisk ambulatorium, børn og unge, Hillerød, B39;Afdeling;Region Hovedstadens Psykiatri;1500B39;Dyrehavevej 48;3400;Hillerød;Hovedstaden
494401000016006;Psykiatrisk døgnafdeling, børn og unge, Glostrup, B20;Afdeling;Region Hovedstadens Psykiatri;1500B20;Nordstjernevej 6;2600;Glostrup;Hovedstaden
494411000016008;Psykiatrisk ambulatorium, børn og unge, Glostrup, B29;Afdeling;Region Hovedstadens Psykiatri;1500B29;Nordstjernevej 6;2600;Glostrup;Hovedstaden
494441000016009;Døgnafsnit for større børn, B201;Afsnit;Region Hovedstadens Psykiatri;;Nordstjernevej 6;2600;Glostrup;Hovedstaden
494451000016007;Døgnafsnit for unge, B203;Afsnit;Region Hovedstadens Psykiatri;;Nordstjernevej 21;2600;Glostrup;Hovedstaden
494461000016005;Intensivt døgnafsnit for unge, B204;Afsnit;Region Hovedstadens Psykiatri;;Nordstjernevej 21;2600;Glostrup;Hovedstaden
494471000016000;Akut modtageafsnit, B205;Afsnit;Region Hovedstadens Psykiatri;;Nordstjernevej 21;2600;Glostrup;Hovedstaden
494481000016003;Tilsyn børn og unge, B2TILSYN;Afsnit;Region Hovedstadens Psykiatri;;Nordstjernevej 6;2600;Glostrup;Hovedstaden
494521000016003;Ambulatorium for børn, dagafsnit, B391;Afsnit;Region Hovedstadens Psykiatri;;Dyrehavevej 48;3400;Hillerød;Hovedstaden
494531000016001;Ambulatorium for børn, B393;Afsnit;Region Hovedstadens Psykiatri;;Dyrehavevej 48;3400;Hillerød;Hovedstaden
494541000016008;Ambulatorium for unge, B395;Afsnit;Region Hovedstadens Psykiatri;;Dyrehavevej 48;3400;Hillerød;Hovedstaden
494551000016006;ADHD-ambulatorium, B397;Afsnit;Region Hovedstadens Psykiatri;;Dyrehavevej 48;3400;Hillerød;Hovedstaden
494561000016009;Tilsyn børn og unge B3TILSYN;Afsnit;Region Hovedstadens Psykiatri;;Dyrehavevej 48;3400;Hillerød;Hovedstaden
494571000016004;1. Ambulant funktion til døgnafsnit for børn, B29A;Afsnit;Region Hovedstadens Psykiatri;;Nordstjernevej 6;2600;Glostrup;Hovedstaden
494581000016002;1. Ambulant funktion til døgnafsnit for unge, B29C;Afsnit;Region Hovedstadens Psykiatri;;Nordstjernevej 9C;2600;Glostrup;Hovedstaden
494591000016000;Ambulant funktion til intensivt døgnafsnit for unge, B29D;Afsnit;Region Hovedstadens Psykiatri;;Nordstjernevej 9D;2600;Glostrup;Hovedstaden
494631000016000;2. Ambulant funktion til døgnafsnit for børn, B29T;Afsnit;Region Hovedstadens Psykiatri;;Nordstjernevej 13;2600;Glostrup;Hovedstaden
494651000016005;1. Ambulante funktion for spæd- og småbørn, B290;Afsnit;Region Hovedstadens Psykiatri;;Nordstjernevej 15;2600;Glostrup;Hovedstaden
494661000016008;1. Ambulante funktion for småbørn, B291;Afsnit;Region Hovedstadens Psykiatri;;Nordstjernevej 16;2600;Glostrup;Hovedstaden
494671000016003;Ambulatorium for børn, Brøndby, B294;Afsnit;Region Hovedstadens Psykiatri;;Sydvestvej 102;2600;Glostrup;Hovedstaden
494681000016001;Ambulatorium for unge, Brøndby, B295;Afsnit;Region Hovedstadens Psykiatri;;Sydvestvej 104;2600;Glostrup;Hovedstaden
494701000016004;Ambulatorium for Unge;Afsnit;Region Hovedstadens Psykiatri;;Sydvestvej 102;2600;Glostrup;Hovedstaden
494731000016008;SVS barselsklinik amb. (Esbjerg);Afsnit;Esbjerg Sygehus Grindsted Sygehus;;Finsensgade 35;6700;Esbjerg;Syddanmark
495011000016000;Alb Dagafsnit for Børne- og Ungdomspsykiatri;Afsnit;Aalborg Universitetshospital, Psykiatri;;Hospitalsbyen 7;9260;Gistrup;Nordjylland
495031000016006;Alb Ambulatorium for Ungdomspsykiatri;Afsnit;Aalborg Universitetshospital, Psykiatri;;Hospitalsbyen 7;9260;Gistrup;Nordjylland
495041000016004;Thi Psykiatrisk Sengeafsnit N8;Afsnit;Aalborg Universitetshospital, Psykiatri;;Thylandsvej 37;7700;Thisted;Nordjylland
495051000016001;Thi Psykiatrisk Ambulatorium, Thy-Mors;Afsnit;Aalborg Universitetshospital, Psykiatri;;Thylandsvej 37;7700;Thisted;Nordjylland
495071000016008;Thi Mobilteam Thy-Mors;Afsnit;Aalborg Universitetshospital, Psykiatri;;Thylandsvej 37;7700;Thisted;Nordjylland
495081000016005;Alb Psykiatrisk Modtageafsnit;Afsnit;Aalborg Universitetshospital, Psykiatri;;Selma Lagerløfs Vej 349;9260;Gistrup;Nordjylland
495141000016003;Alb Myasteniambulatorium;Afsnit;Aalborg Universitetshospital;;Hospitalsbyen 1;9260;Gistrup;Nordjylland
495231000016004;Ortopædkirurgi, Ambulatorium 7036TRAU;Afsnit;Rigshospitalet;;Inge Lehmanns Vej 8;2100;København Ø;Hovedstaden
495251000016009;Med. Kompleks ambulatorium 3143B9;Afsnit;Rigshospitalet;;Inge Lehmanns Vej 5;2100;København Ø;Hovedstaden
495401000016007;SLB Klinisk Genetik Ambulatorium (Esbjerg);Afsnit;Sygehus Lillebælt;;Finsensgade 35;6700;Esbjerg;Syddanmark
495411000016009;SLB Klinisk Genetik Ambulatorium (Aabenraa);Afsnit;Sygehus Lillebælt;;Kresten Philipsens Vej 15;6200;Aabenraa;Syddanmark
495671000016004;ROS Allergologisk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800A0W;Vestermarksvej 13;4000;Roskilde;Sjælland
495971000016009;Diagnostisk Klinik - Hormon- og Knoglesygdomme;Afdeling;Aarhus Universitetshospital;6620075;Palle Juul-Jensens Boulevard 165;8200;Aarhus N;Midtjylland
496031000016003;OUH Kirurgisk Amb. 9 (Odense);Afsnit;Odense Universitetshospital - Svendborg;;J.B. Winsløws Vej 4;5000;Odense C;Syddanmark
496041000016005;OUH Kirurgisk Amb. Akut (Svendborg);Afsnit;Odense Universitetshospital - Svendborg;;Baagøes Alle 31;5700;Svendborg;Syddanmark
496051000016008;Fysioterapiafs 5821 HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
496071000016001;SLB A140/A240 Hjertesygdomme senge (Vejle);Afsnit;Sygehus Lillebælt;;Beriderbakken 4;7100;Vejle;Syddanmark
496131000016004;Reum. Rygcenter Amb., HOL;Afsnit;Region Sjællands Sygehusvæsen;;Birkevænget 14;4300;Holbæk;Sjælland
496141000016006;Ergoterapi, Onk., ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
496151000016009;Ergoterapi, Plast, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
496161000016007;Gyn. Sengeafsnit, NFS;Afsnit;Region Sjællands Sygehusvæsen;;Fjordvej 15;4800;Nykøbing F;Sjælland
496181000016000;Psyk. Akut Modtagelse Amb. , VO;Afsnit;Region Sjællands Sygehusvæsen;;Færgegaardsvej 15;4760;Vordingborg;Sjælland
496201000016001;PSY Psykiatrisk Amb. (Odense);Afsnit;Psykiatrien Region Syddanmark;;Toldbodhusevej 4;5000;Odense C;Syddanmark
496211000016004;PSY Team for Selvmordsforebyggelse (Odense);Afsnit;Psykiatrien Region Syddanmark;;Toldbodhusevej 4;5000;Odense C;Syddanmark
496221000016008;PSY Oligofrenipsykiatrisk Team (Odense);Afsnit;Psykiatrien Region Syddanmark;;Toldbodhusevej 4;5000;Odense C;Syddanmark
496231000016005;PSY Team for Personlighedsforstyrrelser og Traumer (Odense);Afsnit;Psykiatrien Region Syddanmark;;Toldbodhusevej 4;5000;Odense C;Syddanmark
